"day","MW","city","cluster"
"16435",2013-12-03,0.759029208754701,"Tacoma","1"
"16436",2013-12-04,1.1563923569809,"Tacoma","1"
"16437",2013-12-05,1.70900199565414,"Tacoma","1"
"16438",2013-12-06,2.25804860012041,"Tacoma","1"
"16439",2013-12-07,2.56328186385181,"Tacoma","1"
"16440",2013-12-08,2.7798634431476,"Tacoma","1"
"16441",2013-12-09,2.92170613824457,"Tacoma","1"
"16442",2013-12-10,2.80930089242909,"Tacoma","1"
"16443",2013-12-11,2.71386247617066,"Tacoma","1"
"16444",2013-12-12,2.63327003577465,"Tacoma","1"
"16445",2013-12-13,2.307591742427,"Tacoma","1"
"16446",2013-12-14,1.84448212966722,"Tacoma","1"
"16447",2013-12-15,1.44448912285968,"Tacoma","1"
"16448",2013-12-16,1.17972174762185,"Tacoma","1"
"16449",2013-12-17,0.960170973153574,"Tacoma","1"
"16450",2013-12-18,0.972556758730223,"Tacoma","1"
"16451",2013-12-19,1.18710231847917,"Tacoma","1"
"16452",2013-12-20,1.48588818697889,"Tacoma","1"
"16453",2013-12-21,1.41310048817913,"Tacoma","1"
"16454",2013-12-22,1.22680469964267,"Tacoma","1"
"16455",2013-12-23,1.07698759465389,"Tacoma","1"
"16456",2013-12-24,0.817988941465463,"Tacoma","1"
"16457",2013-12-25,0.579350483745501,"Tacoma","1"
"16458",2013-12-26,0.714236778724078,"Tacoma","1"
"16459",2013-12-27,0.947785187576925,"Tacoma","1"
"16460",2013-12-28,0.959068129232365,"Tacoma","1"
"16461",2013-12-29,0.976883300267272,"Tacoma","1"
"16462",2013-12-30,1.09454826324544,"Tacoma","1"
"16463",2013-12-31,0.992153446868621,"Tacoma","1"
"31447",2013-01-01,1.2204428867904,"Eugene","1"
"31448",2013-01-02,2.10861900094255,"Eugene","1"
"31449",2013-01-03,2.35424856744014,"Eugene","1"
"31450",2013-01-04,0.911068623104866,"Eugene","1"
"31451",2013-01-05,1.49904970996655,"Eugene","1"
"31452",2013-01-06,1.3559216165472,"Eugene","1"
"31453",2013-01-07,1.05249685793254,"Eugene","1"
"31454",2013-01-08,0.657619707085562,"Eugene","1"
"31455",2013-01-09,0.646400640380483,"Eugene","1"
"31456",2013-01-10,0.771680218587208,"Eugene","1"
"31457",2013-01-11,0.963764239446908,"Eugene","1"
"31458",2013-01-12,1.23778144442552,"Eugene","1"
"31459",2013-01-13,1.61209030631319,"Eugene","1"
"31460",2013-01-14,1.88967721433433,"Eugene","1"
"31461",2013-01-15,2.03756491181038,"Eugene","1"
"31462",2013-01-16,2.16471433446795,"Eugene","1"
"31463",2013-01-17,2.22811905993757,"Eugene","1"
"31464",2013-01-18,2.23032887610675,"Eugene","1"
"31465",2013-01-19,2.15536511221372,"Eugene","1"
"31466",2013-01-20,2.12340777069016,"Eugene","1"
"31467",2013-01-21,2.21622004979582,"Eugene","1"
"31468",2013-01-22,2.24698749030521,"Eugene","1"
"31469",2013-01-23,2.22624921548672,"Eugene","1"
"31470",2013-01-24,2.15927478697458,"Eugene","1"
"31471",2013-01-25,1.86995885467086,"Eugene","1"
"31472",2013-01-26,1.48171115233143,"Eugene","1"
"31473",2013-01-27,1.17777643613926,"Eugene","1"
"31474",2013-01-28,1.01968958711314,"Eugene","1"
"31475",2013-01-29,0.92194771809161,"Eugene","1"
"31476",2013-01-30,0.974133376856148,"Eugene","1"
"31477",2013-01-31,0.98756225973041,"Eugene","1"
"31478",2013-02-01,1.01764975680312,"Eugene","1"
"31479",2013-02-02,0.851743558255277,"Eugene","1"
"31480",2013-02-03,0.725954022471048,"Eugene","1"
"31481",2013-02-04,0.65540989091638,"Eugene","1"
"31482",2013-02-05,0.616653115026104,"Eugene","1"
"31483",2013-02-06,0.425249037603075,"Eugene","1"
"31484",2013-02-07,0.47046527614173,"Eugene","1"
"31485",2013-02-08,0.586735603812558,"Eugene","1"
"31486",2013-02-09,0.614953256434425,"Eugene","1"
"31487",2013-02-10,0.615123242293593,"Eugene","1"
"31488",2013-02-11,0.729523725513574,"Eugene","1"
"31489",2013-02-12,0.66016949497308,"Eugene","1"
"31490",2013-02-13,0.528260468258808,"Eugene","1"
"31491",2013-02-14,0.460946068028329,"Eugene","1"
"31492",2013-02-15,0.498682928763597,"Eugene","1"
"31493",2013-02-16,0.480324455973467,"Eugene","1"
"31494",2013-02-17,0.474884908480095,"Eugene","1"
"31495",2013-02-18,0.636711446407913,"Eugene","1"
"31496",2013-02-19,0.762500982192141,"Eugene","1"
"31497",2013-02-20,0.81706644298503,"Eugene","1"
"31498",2013-02-21,0.913448425133216,"Eugene","1"
"31499",2013-02-22,1.02036953054981,"Eugene","1"
"31500",2013-02-23,0.942006049473419,"Eugene","1"
"31501",2013-02-24,0.873331762369597,"Eugene","1"
"31502",2013-02-25,0.850723643100269,"Eugene","1"
"31503",2013-02-26,0.84987371380443,"Eugene","1"
"31504",2013-02-27,0.830325340000124,"Eugene","1"
"31505",2013-02-28,0.735473230584449,"Eugene","1"
"31506",2013-03-01,0.5505286158098,"Eugene","1"
"31507",2013-03-02,0.32240759280651,"Eugene","1"
"31508",2013-03-03,0.110435226424168,"Eugene","1"
"31509",2013-03-04,0.122504222425087,"Eugene","1"
"31510",2013-03-05,0.230615228855857,"Eugene","1"
"31511",2013-03-06,0.374763237430216,"Eugene","1"
"31512",2013-03-07,0.536249803639698,"Eugene","1"
"31513",2013-03-08,0.633141743365387,"Eugene","1"
"31514",2013-03-09,0.478624597381788,"Eugene","1"
"31515",2013-03-10,0.264250256902509,"Eugene","1"
"31516",2013-03-11,0.133021173624908,"Eugene","1"
"31517",2013-03-12,-0.0174163117386622,"Eugene","1"
"31518",2013-03-13,-0.191481831526568,"Eugene","1"
"31519",2013-03-14,-0.284804068209732,"Eugene","1"
"31520",2013-03-15,-0.33798747006069,"Eugene","1"
"31521",2013-03-16,-0.382353779303506,"Eugene","1"
"31522",2013-03-17,-0.328468261947289,"Eugene","1"
"31523",2013-03-18,-0.169021526047821,"Eugene","1"
"31524",2013-03-19,0.0154131311493253,"Eugene","1"
"31525",2013-03-20,0.157351323554502,"Eugene","1"
"31526",2013-03-21,0.384112459684449,"Eugene","1"
"31527",2013-03-22,0.499362872200269,"Eugene","1"
"31528",2013-03-23,0.481854328705978,"Eugene","1"
"31529",2013-03-24,0.371363520246858,"Eugene","1"
"31530",2013-03-25,0.370003633373515,"Eugene","1"
"31531",2013-03-26,0.235374832912557,"Eugene","1"
"31532",2013-03-27,0.102615876902446,"Eugene","1"
"31533",2013-03-28,-0.0566608731378544,"Eugene","1"
"31534",2013-03-29,-0.196219263514681,"Eugene","1"
"31535",2013-03-30,-0.434879409786379,"Eugene","1"
"31536",2013-03-31,-0.665550220677187,"Eugene","1"
"31537",2013-04-01,-0.771621396797942,"Eugene","1"
"31538",2013-04-02,-0.775191099840467,"Eugene","1"
"31539",2013-04-03,-0.740513984570221,"Eugene","1"
"31540",2013-04-04,-0.671329739888895,"Eugene","1"
"31541",2013-04-05,-0.522252141398667,"Eugene","1"
"31542",2013-04-06,-0.521062240384492,"Eugene","1"
"31543",2013-04-07,-0.484855252381735,"Eugene","1"
"31544",2013-04-08,-0.352606253949127,"Eugene","1"
"31545",2013-04-09,-0.23310619495411,"Eugene","1"
"31546",2013-04-10,-0.271862970844386,"Eugene","1"
"31547",2013-04-11,-0.202848712022228,"Eugene","1"
"31548",2013-04-12,-0.164091936131952,"Eugene","1"
"31549",2013-04-13,-0.28512186785948,"Eugene","1"
"31550",2013-04-14,-0.294811061832049,"Eugene","1"
"31551",2013-04-15,-0.136894198665092,"Eugene","1"
"31552",2013-04-16,-0.0665200529695912,"Eugene","1"
"31553",2013-04-17,-0.0206238709942646,"Eugene","1"
"31554",2013-04-18,0.0135432866984786,"Eugene","1"
"31555",2013-04-19,-0.0512213256444823,"Eugene","1"
"31556",2013-04-20,-0.262853720308488,"Eugene","1"
"31557",2013-04-21,-0.436579268378058,"Eugene","1"
"31558",2013-04-22,-0.533981165681251,"Eugene","1"
"31559",2013-04-23,-0.528371632328711,"Eugene","1"
"31560",2013-04-24,-0.572397969853191,"Eugene","1"
"31561",2013-04-25,-0.538910755597119,"Eugene","1"
"31562",2013-04-26,-0.525141901004521,"Eugene","1"
"31563",2013-04-27,-0.65654097014129,"Eugene","1"
"31564",2013-04-28,-0.813777889871575,"Eugene","1"
"31565",2013-04-29,-0.806468497927357,"Eugene","1"
"31566",2013-04-30,-0.7189257804559,"Eugene","1"
"31567",2013-05-01,-0.633422893294458,"Eugene","1"
"31568",2013-05-02,-0.518512452496974,"Eugene","1"
"31569",2013-05-03,-0.443888660322276,"Eugene","1"
"31570",2013-05-04,-0.513072905003602,"Eugene","1"
"31571",2013-05-05,-0.679489061128953,"Eugene","1"
"31572",2013-05-06,-0.748503319951111,"Eugene","1"
"31573",2013-05-07,-0.797629233250627,"Eugene","1"
"31574",2013-05-08,-0.795079445363109,"Eugene","1"
"31575",2013-05-09,-0.70770671375082,"Eugene","1"
"31576",2013-05-10,-0.613874519490153,"Eugene","1"
"31577",2013-05-11,-0.672179669184734,"Eugene","1"
"31578",2013-05-12,-0.748843291669446,"Eugene","1"
"31579",2013-05-13,-0.755472740176994,"Eugene","1"
"31580",2013-05-14,-0.790659813024744,"Eugene","1"
"31581",2013-05-15,-0.80459865347651,"Eugene","1"
"31582",2013-05-16,-0.76941158062876,"Eugene","1"
"31583",2013-05-17,-0.698527477355755,"Eugene","1"
"31584",2013-05-18,-0.767881707896249,"Eugene","1"
"31585",2013-05-19,-0.83179639094337,"Eugene","1"
"31586",2013-05-20,-0.810888130265721,"Eugene","1"
"31587",2013-05-21,-0.746293503781928,"Eugene","1"
"31588",2013-05-22,-0.588036668896636,"Eugene","1"
"31589",2013-05-23,-0.409381530911197,"Eugene","1"
"31590",2013-05-24,-0.305010213382121,"Eugene","1"
"31591",2013-05-25,-0.405131884432001,"Eugene","1"
"31592",2013-05-26,-0.586506796164125,"Eugene","1"
"31593",2013-05-27,-0.783350421080525,"Eugene","1"
"31594",2013-05-28,-0.888741653764609,"Eugene","1"
"31595",2013-05-29,-0.921208952865673,"Eugene","1"
"31596",2013-05-30,-0.823297097984976,"Eugene","1"
"31597",2013-05-31,-0.69257797228488,"Eugene","1"
"31598",2013-06-01,-0.709406572342499,"Eugene","1"
"31599",2013-06-02,-0.797289261532291,"Eugene","1"
"31600",2013-06-03,-0.789469912010569,"Eugene","1"
"31601",2013-06-04,-0.788959954433066,"Eugene","1"
"31602",2013-06-05,-0.737794210823535,"Eugene","1"
"31603",2013-06-06,-0.588036668896636,"Eugene","1"
"31604",2013-06-07,-0.447118391646467,"Eugene","1"
"31605",2013-06-08,-0.513242890862771,"Eugene","1"
"31606",2013-06-09,-0.628323317519423,"Eugene","1"
"31607",2013-06-10,-0.70379703898996,"Eugene","1"
"31608",2013-06-11,-0.813097946434904,"Eugene","1"
"31609",2013-06-12,-0.887551752750434,"Eugene","1"
"31610",2013-06-13,-0.905910225540565,"Eugene","1"
"31611",2013-06-14,-0.831286433365867,"Eugene","1"
"31612",2013-06-15,-0.887721738609602,"Eugene","1"
"31613",2013-06-16,-0.974074555066883,"Eugene","1"
"31614",2013-06-17,-0.958435856023439,"Eugene","1"
"31615",2013-06-18,-0.903530423512214,"Eugene","1"
"31616",2013-06-19,-0.917639249823148,"Eugene","1"
"31617",2013-06-20,-0.864433675903603,"Eugene","1"
"31618",2013-06-21,-0.778590817023826,"Eugene","1"
"31619",2013-06-22,-0.864433675903603,"Eugene","1"
"31620",2013-06-23,-0.928348358950725,"Eugene","1"
"31621",2013-06-24,-0.916789320527309,"Eugene","1"
"31622",2013-06-25,-0.925628585204038,"Eugene","1"
"31623",2013-06-26,-0.912369688188944,"Eugene","1"
"31624",2013-06-27,-0.762782132121213,"Eugene","1"
"31625",2013-06-28,-0.562198818303119,"Eugene","1"
"31626",2013-06-29,-0.501853838298523,"Eugene","1"
"31627",2013-06-30,-0.413291205672059,"Eugene","1"
"31628",2013-07-01,-0.203358669599732,"Eugene","1"
"31629",2013-07-02,-0.0784190631113429,"Eugene","1"
"31630",2013-07-03,-0.0913379884081016,"Eugene","1"
"31631",2013-07-04,-0.202338754444725,"Eugene","1"
"31632",2013-07-05,-0.325408516482267,"Eugene","1"
"31633",2013-07-06,-0.608095000278446,"Eugene","1"
"31634",2013-07-07,-0.841825556634275,"Eugene","1"
"31635",2013-07-08,-0.900470678047193,"Eugene","1"
"31636",2013-07-09,-0.722835455216762,"Eugene","1"
"31637",2013-07-10,-0.557609200105586,"Eugene","1"
"31638",2013-07-11,-0.445588518913956,"Eugene","1"
"31639",2013-07-12,-0.408021644037855,"Eugene","1"
"31640",2013-07-13,-0.540950585907134,"Eugene","1"
"31641",2013-07-14,-0.69818750563742,"Eugene","1"
"31642",2013-07-15,-0.720625639047579,"Eugene","1"
"31643",2013-07-16,-0.692407986425712,"Eugene","1"
"31644",2013-07-17,-0.687988354087347,"Eugene","1"
"31645",2013-07-18,-0.588546626474139,"Eugene","1"
"31646",2013-07-19,-0.49165468674845,"Eugene","1"
"31647",2013-07-20,-0.61812416596935,"Eugene","1"
"31648",2013-07-21,-0.704986940004135,"Eugene","1"
"31649",2013-07-22,-0.602825438644241,"Eugene","1"
"31650",2013-07-23,-0.490974743311778,"Eugene","1"
"31651",2013-07-24,-0.387453355078542,"Eugene","1"
"31652",2013-07-25,-0.186870041260448,"Eugene","1"
"31653",2013-07-26,-0.0495214670528038,"Eugene","1"
"31654",2013-07-27,-0.18347032407709,"Eugene","1"
"31655",2013-07-28,-0.380483934852659,"Eugene","1"
"31656",2013-07-29,-0.498284135255997,"Eugene","1"
"31657",2013-07-30,-0.618974095265189,"Eugene","1"
"31658",2013-07-31,-0.723515398653433,"Eugene","1"
"31659",2013-08-01,-0.7189257804559,"Eugene","1"
"31660",2013-08-02,-0.666230164113859,"Eugene","1"
"31661",2013-08-03,-0.778760802882993,"Eugene","1"
"31662",2013-08-04,-0.827206772745838,"Eugene","1"
"31663",2013-08-05,-0.721305582484251,"Eugene","1"
"31664",2013-08-06,-0.555059412218068,"Eugene","1"
"31665",2013-08-07,-0.541120571766302,"Eugene","1"
"31666",2013-08-08,-0.478225803874188,"Eugene","1"
"31667",2013-08-09,-0.415501021841241,"Eugene","1"
"31668",2013-08-10,-0.599425721460883,"Eugene","1"
"31669",2013-08-11,-0.806808469645693,"Eugene","1"
"31670",2013-08-12,-0.796779303954788,"Eugene","1"
"31671",2013-08-13,-0.749183263387783,"Eugene","1"
"31672",2013-08-14,-0.745953532063593,"Eugene","1"
"31673",2013-08-15,-0.606735113405102,"Eugene","1"
"31674",2013-08-16,-0.460037316943225,"Eugene","1"
"31675",2013-08-17,-0.503213725171865,"Eugene","1"
"31676",2013-08-18,-0.586166824445789,"Eugene","1"
"31677",2013-08-19,-0.54367035965382,"Eugene","1"
"31678",2013-08-20,-0.563048747598958,"Eugene","1"
"31679",2013-08-21,-0.662830446930501,"Eugene","1"
"31680",2013-08-22,-0.585146909290782,"Eugene","1"
"31681",2013-08-23,-0.556419299091411,"Eugene","1"
"31682",2013-08-24,-0.735584394654352,"Eugene","1"
"31683",2013-08-25,-0.888401682046273,"Eugene","1"
"31684",2013-08-26,-0.85661432638188,"Eugene","1"
"31685",2013-08-27,-0.877692572918697,"Eugene","1"
"31686",2013-08-28,-0.804088695899006,"Eugene","1"
"31687",2013-08-29,-0.671839697466399,"Eugene","1"
"31688",2013-08-30,-0.503723682749369,"Eugene","1"
"31689",2013-08-31,-0.545710189963835,"Eugene","1"
"31690",2013-09-01,-0.642772115548692,"Eugene","1"
"31691",2013-09-02,-0.731674719893492,"Eugene","1"
"31692",2013-09-03,-0.748673305810279,"Eugene","1"
"31693",2013-09-04,-0.781140604911343,"Eugene","1"
"31694",2013-09-05,-0.754792796740322,"Eugene","1"
"31695",2013-09-06,-0.688498311664851,"Eugene","1"
"31696",2013-09-07,-0.748503319951111,"Eugene","1"
"31697",2013-09-08,-0.8406356556201,"Eugene","1"
"31698",2013-09-09,-0.791849714038919,"Eugene","1"
"31699",2013-09-10,-0.704137010708295,"Eugene","1"
"31700",2013-09-11,-0.61727423667351,"Eugene","1"
"31701",2013-09-12,-0.492844587762625,"Eugene","1"
"31702",2013-09-13,-0.468196638183283,"Eugene","1"
"31703",2013-09-14,-0.664190333803844,"Eugene","1"
"31704",2013-09-15,-0.866643492072785,"Eugene","1"
"31705",2013-09-16,-0.953846237825905,"Eugene","1"
"31706",2013-09-17,-0.981383947011101,"Eugene","1"
"31707",2013-09-18,-0.974754498503554,"Eugene","1"
"31708",2013-09-19,-0.85984405770607,"Eugene","1"
"31709",2013-09-20,-0.77740091600965,"Eugene","1"
"31710",2013-09-21,-0.863753732466931,"Eugene","1"
"31711",2013-09-22,-0.943477100416665,"Eugene","1"
"31712",2013-09-23,-0.906420183118068,"Eugene","1"
"31713",2013-09-24,-0.881602247679558,"Eugene","1"
"31714",2013-09-25,-0.806298512068189,"Eugene","1"
"31715",2013-09-26,-0.686628467214004,"Eugene","1"
"31716",2013-09-27,-0.563728691035629,"Eugene","1"
"31717",2013-09-28,-0.649571549915407,"Eugene","1"
"31718",2013-09-29,-0.703117095553288,"Eugene","1"
"31719",2013-09-30,-0.704816954144967,"Eugene","1"
"31720",2013-10-01,-0.689178255101522,"Eugene","1"
"31721",2013-10-02,-0.614384477067657,"Eugene","1"
"31722",2013-10-03,-0.411251375362044,"Eugene","1"
"31723",2013-10-04,-0.252994540476752,"Eugene","1"
"31724",2013-10-05,-0.238375756588314,"Eugene","1"
"31725",2013-10-06,-0.287671655746998,"Eugene","1"
"31726",2013-10-07,-0.362465433780864,"Eugene","1"
"31727",2013-10-08,-0.390343114684396,"Eugene","1"
"31728",2013-10-09,-0.364675249950046,"Eugene","1"
"31729",2013-10-10,-0.319628997270559,"Eugene","1"
"31730",2013-10-11,-0.281042207239451,"Eugene","1"
"31731",2013-10-12,-0.432669593617197,"Eugene","1"
"31732",2013-10-13,-0.678639131833114,"Eugene","1"
"31733",2013-10-14,-0.860354015283573,"Eugene","1"
"31734",2013-10-15,-0.995662759181203,"Eugene","1"
"31735",2013-10-16,-1.08337546251183,"Eugene","1"
"31736",2013-10-17,-1.03033987445145,"Eugene","1"
"31737",2013-10-18,-0.938547510500796,"Eugene","1"
"31738",2013-10-19,-1.03492949264898,"Eugene","1"
"31739",2013-10-20,-1.06518697558086,"Eugene","1"
"31740",2013-10-21,-0.982743833884444,"Eugene","1"
"31741",2013-10-22,-0.890951469933791,"Eugene","1"
"31742",2013-10-23,-0.756492655332001,"Eugene","1"
"31743",2013-10-24,-0.595516046700022,"Eugene","1"
"31744",2013-10-25,-0.393062888431081,"Eugene","1"
"31745",2013-10-26,-0.337647498342353,"Eugene","1"
"31746",2013-10-27,-0.297190863860399,"Eugene","1"
"31747",2013-10-28,-0.196729221092184,"Eugene","1"
"31748",2013-10-29,0.0222125655160407,"Eugene","1"
"31749",2013-10-30,0.116384731495044,"Eugene","1"
"31750",2013-10-31,0.145622299271919,"Eugene","1"
"31751",2013-11-01,0.149871945751116,"Eugene","1"
"31752",2013-11-02,-0.00515515780998746,"Eugene","1"
"31753",2013-11-03,-0.138934028975106,"Eugene","1"
"31754",2013-11-04,-0.183300338217922,"Eugene","1"
"31755",2013-11-05,-0.129754792580041,"Eugene","1"
"31756",2013-11-06,-0.161372162385266,"Eugene","1"
"31757",2013-11-07,-0.1474333219335,"Eugene","1"
"31758",2013-11-08,-0.160182261371091,"Eugene","1"
"31759",2013-11-09,-0.250954710166736,"Eugene","1"
"31760",2013-11-10,-0.332207950848981,"Eugene","1"
"31761",2013-11-11,-0.171401328076171,"Eugene","1"
"31762",2013-11-12,-0.0513913115036498,"Eugene","1"
"31763",2013-11-13,-0.0139944224867172,"Eugene","1"
"31764",2013-11-14,0.0393811372919959,"Eugene","1"
"31765",2013-11-15,0.157181337695334,"Eugene","1"
"31766",2013-11-16,0.0538299353212654,"Eugene","1"
"31767",2013-11-17,-0.00260536992246942,"Eugene","1"
"31768",2013-11-18,0.0594394686738056,"Eugene","1"
"31769",2013-11-19,0.0828975172389725,"Eugene","1"
"31770",2013-11-20,0.253733305702688,"Eugene","1"
"31771",2013-11-21,0.648780442408833,"Eugene","1"
"31772",2013-11-22,1.08088449641357,"Eugene","1"
"31773",2013-11-23,1.30815559012102,"Eugene","1"
"31774",2013-11-24,1.52675740501091,"Eugene","1"
"31775",2013-11-25,1.59713155070641,"Eugene","1"
"31776",2013-11-26,1.53389681109596,"Eugene","1"
"31777",2013-11-27,1.37784979237985,"Eugene","1"
"31778",2013-11-28,1.22282268881875,"Eugene","1"
"31779",2013-11-29,1.12610073495223,"Eugene","1"
"31780",2013-11-30,0.863302596678692,"Eugene","1"
"31781",2013-12-01,0.500382787355276,"Eugene","1"
"31782",2013-12-02,0.349095372695867,"Eugene","1"
"31783",2013-12-03,0.524350793497947,"Eugene","1"
"31784",2013-12-04,0.877241437130458,"Eugene","1"
"31785",2013-12-05,1.42000628545349,"Eugene","1"
"31786",2013-12-06,2.07870148972901,"Eugene","1"
"31787",2013-12-07,2.58134967528842,"Eugene","1"
"31788",2013-12-08,3.05391036377511,"Eugene","1"
"31789",2013-12-09,3.35767509410811,"Eugene","1"
"31790",2013-12-10,3.48873419152654,"Eugene","1"
"31791",2013-12-11,3.54074986443191,"Eugene","1"
"31792",2013-12-12,3.5111723249367,"Eugene","1"
"31793",2013-12-13,2.97979652917792,"Eugene","1"
"31794",2013-12-14,2.42105301009311,"Eugene","1"
"31795",2013-12-15,1.87777820419258,"Eugene","1"
"31796",2013-12-16,1.50975881909413,"Eugene","1"
"31797",2013-12-17,1.18015623816761,"Eugene","1"
"31798",2013-12-18,1.23438172724217,"Eugene","1"
"31799",2013-12-19,1.41456673796012,"Eugene","1"
"31800",2013-12-20,1.61633995279238,"Eugene","1"
"31801",2013-12-21,1.42969547942606,"Eugene","1"
"31802",2013-12-22,1.21976294335373,"Eugene","1"
"31803",2013-12-23,1.01017037899974,"Eugene","1"
"31804",2013-12-24,0.783749214588126,"Eugene","1"
"31805",2013-12-25,0.545938997612267,"Eugene","1"
"31806",2013-12-26,0.761481067037134,"Eugene","1"
"31807",2013-12-27,1.03039869624071,"Eugene","1"
"31808",2013-12-28,1.14241937743235,"Eugene","1"
"31809",2013-12-29,1.12746062182557,"Eugene","1"
"31810",2013-12-30,1.22333264639625,"Eugene","1"
"31811",2013-12-31,1.06983541556766,"Eugene","1"
"71516",2013-01-01,-0.0979625155447182,"Queensland","1"
"71517",2013-01-02,0.873095431136374,"Queensland","1"
"71518",2013-01-03,2.43044353956578,"Queensland","1"
"71519",2013-01-04,1.84716038386623,"Queensland","1"
"71520",2013-01-05,1.36397905861053,"Queensland","1"
"71521",2013-01-06,1.86522384327629,"Queensland","1"
"71522",2013-01-07,1.77198106082796,"Queensland","1"
"71523",2013-01-08,1.20076017126442,"Queensland","1"
"71524",2013-01-09,0.981853849370417,"Queensland","1"
"71525",2013-01-10,0.921382311291417,"Queensland","1"
"71526",2013-01-11,0.806115486620209,"Queensland","1"
"71527",2013-01-12,1.15963726782891,"Queensland","1"
"71528",2013-01-13,1.65683577639456,"Queensland","1"
"71529",2013-01-14,1.61832506719404,"Queensland","1"
"71530",2013-01-15,1.38697402892789,"Queensland","1"
"71531",2013-01-16,1.36057677532791,"Queensland","1"
"71532",2013-01-17,1.29888676657242,"Queensland","1"
"71533",2013-01-18,1.2989691557348,"Queensland","1"
"71534",2013-01-19,1.46459192877771,"Queensland","1"
"71535",2013-01-20,1.60221477189266,"Queensland","1"
"71536",2013-01-21,1.30465002187952,"Queensland","1"
"71537",2013-01-22,0.943410202962357,"Queensland","1"
"71538",2013-01-23,0.950674741275847,"Queensland","1"
"71539",2013-01-24,1.18681536593616,"Queensland","1"
"71540",2013-01-25,1.42575682127388,"Queensland","1"
"71541",2013-01-26,1.44687124272119,"Queensland","1"
"71542",2013-01-27,1.64211377175357,"Queensland","1"
"71543",2013-01-28,1.17696346352315,"Queensland","1"
"71544",2013-01-29,0.624055857889452,"Queensland","1"
"71545",2013-01-30,0.430400388834405,"Queensland","1"
"71546",2013-01-31,0.712559069895628,"Queensland","1"
"71547",2013-02-01,0.892993748652569,"Queensland","1"
"71548",2013-02-02,1.41467360800572,"Queensland","1"
"71549",2013-02-03,1.91875769391988,"Queensland","1"
"71550",2013-02-04,1.99771008738701,"Queensland","1"
"71551",2013-02-05,1.88153433961054,"Queensland","1"
"71552",2013-02-06,1.94790189675527,"Queensland","1"
"71553",2013-02-07,1.86054433634216,"Queensland","1"
"71554",2013-02-08,1.70457183429177,"Queensland","1"
"71555",2013-02-09,1.73053755744828,"Queensland","1"
"71556",2013-02-10,1.94153117598343,"Queensland","1"
"71557",2013-02-11,1.67267341032605,"Queensland","1"
"71558",2013-02-12,1.35671303912702,"Queensland","1"
"71559",2013-02-13,1.54234049753601,"Queensland","1"
"71560",2013-02-14,1.75459858394291,"Queensland","1"
"71561",2013-02-15,1.75511526347448,"Queensland","1"
"71562",2013-02-16,1.98056750660509,"Queensland","1"
"71563",2013-02-17,2.31038021371706,"Queensland","1"
"71564",2013-02-18,2.04563795067026,"Queensland","1"
"71565",2013-02-19,1.66370878750321,"Queensland","1"
"71566",2013-02-20,1.69495695177778,"Queensland","1"
"71567",2013-02-21,1.68772975956812,"Queensland","1"
"71568",2013-02-22,1.60008111164597,"Queensland","1"
"71569",2013-02-23,1.63220451395409,"Queensland","1"
"71570",2013-02-24,1.67143358488906,"Queensland","1"
"71571",2013-02-25,1.22500126924595,"Queensland","1"
"71572",2013-02-26,0.802289778458069,"Queensland","1"
"71573",2013-02-27,0.777864335912242,"Queensland","1"
"71574",2013-02-28,0.704521079437458,"Queensland","1"
"71575",2013-03-01,0.619552300996748,"Queensland","1"
"71576",2013-03-02,0.735503580911319,"Queensland","1"
"71577",2013-03-03,0.830718855633475,"Queensland","1"
"71578",2013-03-04,0.398405797535048,"Queensland","1"
"71579",2013-03-05,0.0278291381590079,"Queensland","1"
"71580",2013-03-06,0.0569914271878691,"Queensland","1"
"71581",2013-03-07,0.185253723664747,"Queensland","1"
"71582",2013-03-08,0.361317131504011,"Queensland","1"
"71583",2013-03-09,0.762988041808616,"Queensland","1"
"71584",2013-03-10,1.14044443794548,"Queensland","1"
"71585",2013-03-11,0.900696662916295,"Queensland","1"
"71586",2013-03-12,0.490384078597286,"Queensland","1"
"71587",2013-03-13,0.446062190842062,"Queensland","1"
"71588",2013-03-14,0.360863972054727,"Queensland","1"
"71589",2013-03-15,0.293004754604166,"Queensland","1"
"71590",2013-03-16,0.560078086205719,"Queensland","1"
"71591",2013-03-17,0.9406636790933,"Queensland","1"
"71592",2013-03-18,0.711207409991971,"Queensland","1"
"71593",2013-03-19,0.430547030796385,"Queensland","1"
"71594",2013-03-20,0.400982348357793,"Queensland","1"
"71595",2013-03-21,0.304648856486897,"Queensland","1"
"71596",2013-03-22,0.109455270334814,"Queensland","1"
"71597",2013-03-23,0.210756495464917,"Queensland","1"
"71598",2013-03-24,0.341533303545738,"Queensland","1"
"71599",2013-03-25,0.0180216146485798,"Queensland","1"
"71600",2013-03-26,-0.349773525662395,"Queensland","1"
"71601",2013-03-27,-0.325438833389674,"Queensland","1"
"71602",2013-03-28,-0.27891545626148,"Queensland","1"
"71603",2013-03-29,-0.213132815872907,"Queensland","1"
"71604",2013-03-30,0.117232792815997,"Queensland","1"
"71605",2013-03-31,0.467901870823879,"Queensland","1"
"71606",2013-04-01,0.279088405192134,"Queensland","1"
"71607",2013-04-02,-0.0225615858596122,"Queensland","1"
"71608",2013-04-03,0.0586976942430432,"Queensland","1"
"71609",2013-04-04,0.299461985135351,"Queensland","1"
"71610",2013-04-05,0.531314461370753,"Queensland","1"
